SerialNumber,ID,PosX,PosY,PosZ,RotX,RotY,RotZ,残りHP,討伐済み
11603,bigCube,-582.745483,683.079041,-947.675171,0,0,0,100,
11604,hanen,-581.796021,55.797913,2102.703613,0,0,0,100,
11605,smallCube,-581.796021,146.688171,-9.700421,0,0,0,100,
11606,hanen,-581.796021,280.075073,-148.589325,0,0,0,100,
11607,orangeCube,-581.796021,437.142700,-356.922638,0,0,0,100,
11608,enchu,-581.796021,470.882782,-1884.700562,0,0,0,100,
11609,ghost,-581.796021,503.826843,-495.811523,0,0,0,100,
11610,sphere,-581.796021,585.649353,-675.074097,0,0,0,100,
11611,enban,-581.796021,624.074707,-744.518433,0,0,0,100,
11612,bigCube,-581.796021,679.251709,-981.922607,0,0,0,100,
11613,bigCube,-581.796021,683.256836,-912.478271,0,0,0,100,
11614,smallCube,-580.903076,69.775848,87.368111,0,0,0,100,
11615,hanen,-580.903076,88.933487,2129.434814,0,0,0,100,
11616,hanen,-580.903076,156.363770,2198.879150,0,0,0,100,
11617,hankyu,-580.903076,168.070618,2240.145996,0,0,0,100,
11618,hankyu,-580.903076,168.070633,2213.968750,0,0,0,100,
11619,smallCube,-580.903076,186.685455,-51.520817,0,0,0,100,
11620,hanen,-580.903076,204.535568,-2119.765137,0,0,0,100,
11621,hanen,-580.903076,238.993393,-105.876007,0,0,0,100,
11622,smallCube,-580.903076,266.917542,-2065.409912,0,0,0,100,
11623,hanen,-580.903076,318.711487,-190.409698,0,0,0,100,
11624,orangeCube,-580.903076,452.130798,-383.653839,0,0,0,100,
11625,cube,-580.903076,515.144409,-522.542725,0,0,0,100,
11626,cube,-580.903076,530.114563,-563.809265,0,0,0,100,
11627,hankyu,-580.903076,551.579285,-1286.431641,0,0,0,100,
11628,enban,-580.903076,567.448730,-1772.542725,0,0,0,100,
11629,sphere,-580.903076,570.639465,-648.343018,0,0,0,100,
11630,cube,-580.903076,589.553467,-1551.121094,0,0,0,100,
11631,enban,-580.903076,605.083862,-1703.098389,0,0,0,100,
11632,sphere,-580.903076,612.984375,-1605.475830,0,0,0,100,
11633,smallCube,-580.903076,645.035889,-1093.187500,0,0,0,100,
11634,smallCube,-580.903076,650.755188,-1078.098267,0,0,0,100,
11635,smallCube,-580.903076,669.499451,-1023.742981,0,0,0,100,
11636,smallCube,-580.903076,672.715576,-1008.653687,0,0,0,100,
11637,smallCube,-578.766846,44.927135,2088.168213,0,0,0,100,
11638,hanen,-578.766846,68.009789,2114.209961,0,0,0,100,
11639,orangeCube,-578.766846,68.010529,2339.904297,0,0,0,100,
11640,smallCube,-578.766846,98.211449,48.237778,0,0,0,100,
11641,hanen,-578.766846,135.822723,2157.612793,0,0,0,100,
11642,hankyu,-578.766846,181.741974,2227.057129,0,0,0,100,
11643,smallCube,-578.766846,224.399261,-90.651138,0,0,0,100,
11644,smallCube,-578.766846,302.289001,-2035.095459,0,0,0,100,
11645,bigCube,-578.766846,382.648376,-1965.651123,0,0,0,100,
11646,hankyu,-578.766846,385.733826,-272.942841,0,0,0,100,
11647,ghost,-578.766846,497.065186,-481.276123,0,0,0,100,
11648,ghost,-578.766846,524.021606,-1427.456909,0,0,0,100,
11649,orangeCube,-578.766846,530.867310,-1340.651245,0,0,0,100,
11650,hankyu,-578.766846,558.284546,-1271.206787,0,0,0,100,
11651,cube,-578.766846,573.327820,-1522.943115,0,0,0,100,
11652,hankyu,-578.766846,593.739136,-1201.762329,0,0,0,100,
11653,hanen,-578.766846,627.703674,-1132.317871,0,0,0,100,
11654,bigCube,-578.766846,675.338501,-993.428833,0,0,0,100,
11655,hankyu,-577.998291,61.554195,-2267.933594,0,0,0,100,
11656,smallCube,-577.998291,62.311050,99.552551,0,0,0,100,
11657,smallCube,-577.998291,66.381317,93.177750,0,0,0,100,
11658,hankyu,-577.998291,66.651466,-2261.558594,0,0,0,100,
11659,orangeCube,-577.998291,107.326530,2315.399902,0,0,0,100,
11660,hankyu,-577.998291,163.399368,2252.330322,0,0,0,100,
11661,smallCube,-577.998291,181.820679,-45.711174,0,0,0,100,
11662,hanen,-577.998291,193.877625,-2129.044678,0,0,0,100,
11663,hanen,-577.998291,314.621826,-184.600067,0,0,0,100,
11664,bigCube,-577.998291,361.937531,-1983.780884,0,0,0,100,
11665,hankyu,-577.998291,366.364410,-247.669739,0,0,0,100,
11666,bigCube,-577.998291,431.990723,-1920.711426,0,0,0,100,
11667,orangeCube,-577.998291,457.418823,-392.933441,0,0,0,100,
11668,ghost,-577.998291,487.310059,-456.003082,0,0,0,100,
11669,ghost,-577.998291,540.563721,-1472.396851,0,0,0,100,
11670,hankyu,-577.998291,545.907166,-1295.711304,0,0,0,100,
11671,hankyu,-577.998291,549.051758,-1289.336426,0,0,0,100,
11672,hankyu,-577.998291,580.509949,-1226.266846,0,0,0,100,
11673,hankyu,-577.998291,583.878662,-1219.892090,0,0,0,100,
11674,cube,-577.998291,586.033813,-1548.216187,0,0,0,100,
11675,sphere,-577.998291,611.717407,-1611.285767,0,0,0,100,
11676,enban,-577.998291,642.732666,-784.327026,0,0,0,100,
11677,smallCube,-577.998291,646.424561,-1087.377930,0,0,0,100,
11678,smallCube,-577.998291,669.892029,-1017.933411,0,0,0,100,
11679,bigCube,-577.998291,681.461731,-942.114197,0,0,0,100,
11680,hankyu,-576.415894,51.889534,-2279.959717,0,0,0,100,
11681,bigCube,-576.415894,53.793579,113.161133,0,0,0,100,
11682,hanen,-576.415894,78.225342,2118.731201,0,0,0,100,
11683,hankyu,-576.415894,109.210457,-2210.515137,0,0,0,100,
11684,hanen,-576.415894,128.237381,2150.740723,0,0,0,100,
11685,orangeCube,-576.415894,128.237488,2303.374023,0,0,0,100,
11686,hanen,-576.415894,180.203125,-2141.070801,0,0,0,100,
11687,hankyu,-576.415894,180.280518,2220.185059,0,0,0,100,
11688,hankyu,-576.415894,180.280518,2233.929199,0,0,0,100,
11689,smallCube,-576.415894,229.944321,-95.172256,0,0,0,100,
11690,hanen,-576.415894,326.536377,-196.626282,0,0,0,100,
11691,smallCube,-576.415894,340.839996,-2002.181641,0,0,0,100,
11692,bigCube,-576.415894,419.479767,-1932.737549,0,0,0,100,
11693,bigCube,-576.415894,452.312256,-1900.728027,0,0,0,100,
11694,enchu,-576.415894,491.845764,-1863.292969,0,0,0,100,
11695,cube,-576.415894,511.394836,-511.838928,0,0,0,100,
11696,orangeCube,-576.415894,517.858215,-1390.926270,0,0,0,100,
11697,enchu,-576.415894,518.324097,-1831.283325,0,0,0,100,
11698,orangeCube,-576.415894,518.942139,-1377.181885,0,0,0,100,
11699,orangeCube,-576.415894,528.476746,-1345.172363,0,0,0,100,
11700,sphere,-576.415894,559.328613,-627.037231,0,0,0,100,
11701,enban,-576.415894,572.150818,-1761.838867,0,0,0,100,
11702,cube,-576.415894,575.309082,-1529.815186,0,0,0,100,
11703,cube,-576.415894,592.071533,-1561.824707,0,0,0,100,
11704,hanen,-576.415894,624.726807,-1136.838989,0,0,0,100,
11705,smallCube,-576.415894,641.423218,-1099.404053,0,0,0,100,
11706,smallCube,-576.415894,666.868103,-1029.959473,0,0,0,100,
11707,bigCube,-576.415894,673.690430,-997.949951,0,0,0,100,
11708,hankyu,-575.918579,89.337288,-2233.256592,0,0,0,100,
11709,hanen,-575.918579,143.085205,2164.937012,0,0,0,100,
11710,hanen,-575.918579,156.216965,-2163.812256,0,0,0,100,
11711,smallCube,-575.918579,208.015930,-71.933685,0,0,0,100,
11712,smallCube,-575.918579,233.006363,-2094.367432,0,0,0,100,
11713,hanen,-575.918579,283.636902,-149.923065,0,0,0,100,
11714,smallCube,-575.918579,324.264221,-2016.378174,0,0,0,100,
11715,hankyu,-575.918579,397.822632,-288.811981,0,0,0,100,
11716,orangeCube,-575.918579,440.250092,-358.256409,0,0,0,100,
11717,orangeCube,-575.918579,534.111633,-1321.933838,0,0,0,100,
11718,cube,-575.918579,560.108887,-1507.073853,0,0,0,100,
11719,hankyu,-575.918579,566.244873,-1252.489258,0,0,0,100,
11720,sphere,-575.918579,583.399048,-673.740417,0,0,0,100,
11721,hanen,-575.918579,597.752808,-1191.589844,0,0,0,100,
11722,cube,-575.918579,599.460510,-1576.518311,0,0,0,100,
11723,enban,-575.918579,626.475403,-751.729614,0,0,0,100,
11724,enchu,-575.918579,659.190552,-821.174255,0,0,0,100,
11725,bigCube,-575.918579,676.969055,-983.256348,0,0,0,100,
11726,enchu,-575.918579,677.342041,-882.073669,0,0,0,100,
11727,bigCube,-575.918579,680.933533,-913.811951,0,0,0,100,
11728,hankyu,-575.873413,64.887192,-2263.683594,0,0,0,100,
11729,hanen,-575.873413,103.534843,2134.464844,0,0,0,100,
11730,orangeCube,-575.873413,103.535240,2319.650146,0,0,0,100,
11731,smallCube,-575.873413,115.755783,27.983147,0,0,0,100,
11732,hanen,-575.873413,125.533325,-2194.239258,0,0,0,100,
11733,hankyu,-575.873413,168.546021,2203.909180,0,0,0,100,
11734,hankyu,-575.873413,168.546021,2250.205566,0,0,0,100,
11735,hanen,-575.873413,198.540283,-2124.794922,0,0,0,100,
11736,smallCube,-575.873413,278.312012,-2055.350342,0,0,0,100,
11737,orangeCube,-575.873413,455.927429,-388.683594,0,0,0,100,
11738,enban,-575.873413,562.277222,-1777.572632,0,0,0,100,
11739,smallCube,-575.873413,647.440430,-1083.128174,0,0,0,100,
11740,hankyu,-574.245728,57.137131,-2273.313721,0,0,0,100,
11741,smallCube,-574.245728,70.223289,87.797607,0,0,0,100,
11742,hankyu,-574.245728,115.784142,-2203.869141,0,0,0,100,
11743,orangeCube,-574.245728,120.763016,2310.020020,0,0,0,100,
11744,hanen,-574.245728,136.764511,-2182.981689,0,0,0,100,
11745,hanen,-574.245728,187.567596,-2134.424805,0,0,0,100,
11746,hanen,-574.245728,321.334473,-189.980209,0,0,0,100,
11747,bigCube,-574.245728,371.974609,-1974.648193,0,0,0,100,
11748,hankyu,-574.245728,377.293640,-259.424683,0,0,0,100,
11749,bigCube,-574.245728,447.480469,-1905.203979,0,0,0,100,
11750,orangeCube,-574.245728,450.899445,-377.425995,0,0,0,100,
11751,ghost,-574.245728,535.475769,-1467.016602,0,0,0,100,
11752,ghost,-574.245728,547.297485,-1487.904297,0,0,0,100,
11753,enban,-574.245728,568.505493,-1766.314819,0,0,0,100,
11754,sphere,-574.245728,611.108276,-1626.793091,0,0,0,100,
11755,hanen,-574.245728,621.830017,-1141.314941,0,0,0,100,
11756,enban,-574.245728,636.302368,-772.572083,0,0,0,100,
11757,enban,-574.245728,645.531738,-793.459656,0,0,0,100,
11758,enchu,-574.245728,671.500183,-862.904053,0,0,0,100,
11759,bigCube,-572.437317,59.882835,104.299728,0,0,0,100,
11760,smallCube,-572.437317,110.624542,34.855255,0,0,0,100,
11761,hanen,-572.437317,132.274628,-2187.367188,0,0,0,100,
11762,hankyu,-572.437317,176.868286,2207.345215,0,0,0,100,
11763,hanen,-572.437317,194.444641,-2128.230957,0,0,0,100,
11764,hanen,-572.437317,251.025146,-114.341827,0,0,0,100,
11765,hankyu,-572.437317,365.256744,-242.922562,0,0,0,100,
11766,bigCube,-572.437317,366.809601,-1979.033691,0,0,0,100,
11767,hankyu,-572.437317,373.303467,-253.230743,0,0,0,100,
11768,orangeCube,-572.437317,413.913849,-312.367004,0,0,0,100,
11769,bigCube,-572.437317,442.781555,-1909.589478,0,0,0,100,
11770,cube,-572.437317,532.647888,-570.432739,0,0,0,100,
11771,ghost,-572.437317,537.996704,-1473.210571,0,0,0,100,
11772,ghost,-572.437317,543.830811,-1483.518921,0,0,0,100,
11773,hankyu,-572.437317,544.213074,-1294.897461,0,0,0,100,
11774,hankyu,-572.437317,549.297974,-1284.589355,0,0,0,100,
11775,sphere,-572.437317,570.351746,-650.185364,0,0,0,100,
11776,hankyu,-572.437317,584.361572,-1215.145020,0,0,0,100,
11777,sphere,-572.437317,607.968384,-1612.099487,0,0,0,100,
11778,hanen,-572.437317,614.021362,-1156.008545,0,0,0,100,
11779,enban,-572.437317,638.443420,-778.765991,0,0,0,100,
11780,enchu,-572.437317,669.618530,-858.518555,0,0,0,100,
11781,smallCube,-572.437317,670.643494,-1006.811462,0,0,0,100,
11782,hanen,-571.623535,105.912140,2132.339844,0,0,0,100,
11783,hanen,-571.623535,200.670090,-2122.669922,0,0,0,100,
11784,smallCube,-571.623535,280.465698,-2053.225098,0,0,0,100,
11785,hanen,-571.623535,311.581604,-178.225281,0,0,0,100,
11786,orangeCube,-571.623535,417.088074,-317.114197,0,0,0,100,
11787,ghost,-571.623535,540.701050,-1478.771729,0,0,0,100,
11788,cube,-571.623535,581.648071,-1548.216187,0,0,0,100,
11789,enban,-571.623535,598.975342,-1706.003418,0,0,0,100,
11790,hanen,-571.623535,616.497192,-1150.447632,0,0,0,100,
11791,enban,-571.623535,640.632446,-784.327026,0,0,0,100,
11792,smallCube,-571.623535,647.055786,-1081.003174,0,0,0,100,
11793,enchu,-571.623535,668.020630,-853.771423,0,0,0,100,
11794,smallCube,-570.086304,79.305450,74.279449,0,0,0,100,
11795,smallCube,-570.086304,136.267517,4.834991,0,0,0,100,
11796,smallCube,-570.086304,151.314117,-12.526123,0,0,0,100,
11797,hanen,-570.086304,154.325348,-2165.303955,0,0,0,100,
11798,hanen,-570.086304,155.623535,2174.974121,0,0,0,100,
11799,hankyu,-570.086304,155.623535,2279.140625,0,0,0,100,
11800,hanen,-570.086304,172.046097,-2147.942871,0,0,0,100,
11801,hankyu,-570.086304,196.031891,2227.057129,0,0,0,100,
11802,smallCube,-570.086304,203.082550,-64.609467,0,0,0,100,
11803,smallCube,-570.086304,311.776703,-2026.415039,0,0,0,100,
11804,bigCube,-570.086304,391.699646,-1956.970703,0,0,0,100,
11805,bigCube,-570.086304,411.728607,-1939.609619,0,0,0,100,
11806,enchu,-570.086304,465.151062,-1887.526367,0,0,0,100,
11807,cube,-570.086304,524.586426,-550.720581,0,0,0,100,
11808,orangeCube,-570.086304,533.603394,-1314.609619,0,0,0,100,
11809,cube,-570.086304,603.808105,-1592.387451,0,0,0,100,
11810,enban,-570.086304,628.958923,-759.053833,0,0,0,100,
11811,hanen,-570.086304,637.046143,-1106.276123,0,0,0,100,
11812,enchu,-570.086304,651.972290,-811.137329,0,0,0,100,
11813,smallCube,-570.086304,656.787231,-1054.192871,0,0,0,100,
11814,bigCube,-570.086304,674.661377,-984.748291,0,0,0,100,
11815,enchu,-570.086304,674.691284,-880.581726,0,0,0,100,
11816,enchu,-570.086304,679.413086,-897.942749,0,0,0,100,
11817,smallCube,-568.639526,58.710304,2096.125244,0,0,0,100,
11818,hankyu,-568.639526,153.141006,2288.544678,0,0,0,100,
11819,hanen,-568.639526,163.832626,-2155.900146,0,0,0,100,
11820,hanen,-568.639526,279.606812,-142.011108,0,0,0,100,
11821,ghost,-568.639526,502.313232,-489.233276,0,0,0,100,
11822,ghost,-568.639526,522.858398,-1445.541382,0,0,0,100,
11823,enchu,-568.639526,536.918945,-1808.677734,0,0,0,100,
11824,hankyu,-568.639526,563.289062,-1253.122314,0,0,0,100,
11825,cube,-568.639526,598.599060,-1584.430420,0,0,0,100,
11826,bigCube,-568.639526,676.561401,-975.344360,0,0,0,100,
11827,bigCube,-568.639526,678.492859,-905.899963,0,0,0,100,
11828,hankyu,-568.594360,83.136978,-2240.580566,0,0,0,100,
11829,smallCube,-568.594360,259.181244,-2071.174072,0,0,0,100,
11830,hankyu,-568.594360,384.768982,-265.618622,0,0,0,100,
11831,hankyu,-568.594360,405.651001,-296.136200,0,0,0,100,
11832,orangeCube,-568.594360,446.669556,-365.580658,0,0,0,100,
11833,enchu,-568.594360,459.003296,-1893.358521,0,0,0,100,
11834,ghost,-568.594360,465.570923,-404.507507,0,0,0,100,
11835,orangeCube,-568.594360,515.603882,-1376.729736,0,0,0,100,
11836,ghost,-568.594360,519.903992,-1430.305176,0,0,0,100,
11837,cube,-568.594360,522.050659,-543.396362,0,0,0,100,
11838,ghost,-568.594360,528.893311,-1460.822632,0,0,0,100,
11839,hankyu,-568.594360,570.968201,-1237.840820,0,0,0,100,
11840,sphere,-568.594360,577.930298,-666.416138,0,0,0,100,
11841,smallCube,-568.594360,654.158813,-1060.025146,0,0,0,100,
11842,bigCube,-568.594360,672.984009,-990.580505,0,0,0,100,
11843,bigCube,-568.594360,678.498413,-960.062988,0,0,0,100,
11844,orangeCube,-567.260620,88.168427,2336.875244,0,0,0,100,
11845,hankyu,-567.260620,116.477966,-2202.851562,0,0,0,100,
11846,smallCube,-567.260620,124.588470,19.370403,0,0,0,100,
11847,hankyu,-567.260620,189.406403,2241.592773,0,0,0,100,
11848,smallCube,-567.260620,297.823395,-2038.124756,0,0,0,100,
11849,hanen,-567.260620,299.504486,-163.124741,0,0,0,100,
11850,bigCube,-567.260620,348.687927,-1994.518433,0,0,0,100,
11851,hankyu,-567.260620,359.593262,-232.569199,0,0,0,100,
11852,orangeCube,-567.260620,425.253723,-327.851837,0,0,0,100,
11853,bigCube,-567.260620,426.324188,-1925.074219,0,0,0,100,
11854,orangeCube,-567.260620,449.882507,-371.458130,0,0,0,100,
11855,enchu,-567.260620,452.826721,-1899.236084,0,0,0,100,
11856,ghost,-567.260620,482.830078,-440.902527,0,0,0,100,
11857,ghost,-567.260620,492.906494,-466.740723,0,0,0,100,
11858,orangeCube,-567.260620,539.708801,-1300.074097,0,0,0,100,
11859,ghost,-567.260620,546.872070,-1493.872070,0,0,0,100,
11860,hankyu,-567.260620,552.454346,-1274.235840,0,0,0,100,
11861,enban,-567.260620,645.867432,-799.427551,0,0,0,100,
11862,enchu,-567.260620,663.438354,-843.033813,0,0,0,100,
11863,enchu,-567.260620,670.435791,-868.872009,0,0,0,100,
11864,bigCube,-566.243408,57.754173,108.685219,0,0,0,100,
11865,hanen,-566.243408,98.855728,2123.207275,0,0,0,100,
11866,hanen,-566.243408,118.987694,2136.092285,0,0,0,100,
11867,hanen,-566.243408,123.446373,-2195.866699,0,0,0,100,
11868,hanen,-566.243408,136.388794,-2182.981689,0,0,0,100,
11869,smallCube,-566.243408,170.088379,-30.203718,0,0,0,100,
11870,hankyu,-566.243408,175.664795,2261.462646,0,0,0,100,
11871,hankyu,-566.243408,185.661667,2248.577637,0,0,0,100,
11872,smallCube,-566.243408,238.616821,-99.648178,0,0,0,100,
11873,smallCube,-566.243408,275.638672,-2056.977783,0,0,0,100,
11874,smallCube,-566.243408,290.745667,-2044.092651,0,0,0,100,
11875,hanen,-566.243408,317.518005,-181.977814,0,0,0,100,
11876,bigCube,-566.243408,356.541962,-1987.533447,0,0,0,100,
11877,bigCube,-566.243408,433.376038,-1918.089111,0,0,0,100,
11878,bigCube,-566.243408,446.592529,-1905.203857,0,0,0,100,
11879,orangeCube,-566.243408,518.788635,-1362.533569,0,0,0,100,
11880,orangeCube,-566.243408,522.626709,-1349.648315,0,0,0,100,
11881,cube,-566.243408,533.265991,-572.241150,0,0,0,100,
11882,enban,-566.243408,557.283264,-1779.200073,0,0,0,100,
11883,sphere,-566.243408,565.209839,-641.685608,0,0,0,100,
11884,hankyu,-566.243408,584.422852,-1210.759521,0,0,0,100,
11885,sphere,-566.243408,603.908447,-1613.907959,0,0,0,100,
11886,hanen,-566.243408,612.929260,-1154.200073,0,0,0,100,
11887,hanen,-566.243408,619.269409,-1141.314941,0,0,0,100,
11888,smallCube,-566.243408,644.126953,-1084.755615,0,0,0,100,
11889,enchu,-566.243408,664.939636,-850.018921,0,0,0,100,
11890,hanen,-565.813904,109.161972,2129.435059,0,0,0,100,
11891,smallCube,-565.813904,113.402802,33.012897,0,0,0,100,
11892,hanen,-565.813904,203.581573,-2119.764893,0,0,0,100,
11893,bigCube,-565.813904,440.156891,-1911.431641,0,0,0,100,
11894,cube,-565.813904,514.858459,-522.542725,0,0,0,100,
11895,orangeCube,-565.813904,520.580933,-1355.876221,0,0,0,100,
11896,ghost,-565.813904,539.182007,-1481.676514,0,0,0,100,
11897,sphere,-565.813904,568.482300,-648.342896,0,0,0,100,
11898,cube,-565.813904,579.172241,-1551.120850,0,0,0,100,
11899,smallCube,-565.813904,646.530029,-1078.098389,0,0,0,100,
11900,enchu,-565.813904,666.577759,-856.676147,0,0,0,100,
11901,hankyu,-561.405762,45.934158,-2286.831787,0,0,0,100,
11902,smallCube,-561.405762,56.464512,2088.168213,0,0,0,100,
11903,smallCube,-561.405762,86.862129,65.598892,0,0,0,100,
11904,hankyu,-561.405762,94.520882,-2226.067871,0,0,0,100,
11905,hankyu,-561.405762,163.178711,2287.821289,0,0,0,100,
11906,hanen,-561.405762,171.497299,-2147.942871,0,0,0,100,
11907,smallCube,-561.405762,213.812897,-73.290024,0,0,0,100,
11908,smallCube,-561.405762,240.084076,-2087.178711,0,0,0,100,
11909,smallCube,-561.405762,250.023010,-2078.498291,0,0,0,100,
11910,hankyu,-561.405762,339.749603,-203.498383,0,0,0,100,
11911,hankyu,-561.405762,399.729614,-281.623413,0,0,0,100,
11912,orangeCube,-561.405762,436.287506,-342.387268,0,0,0,100,
11913,enchu,-561.405762,482.911438,-1870.165161,0,0,0,100,
11914,cube,-561.405762,555.224731,-1514.262451,0,0,0,100,
11915,hankyu,-561.405762,560.306274,-1253.845581,0,0,0,100,
11916,hankyu,-561.405762,564.479248,-1245.165039,0,0,0,100,
11917,cube,-561.405762,597.792847,-1592.387451,0,0,0,100,
11918,hanen,-561.405762,630.691040,-1114.956665,0,0,0,100,
11919,enchu,-561.405762,652.947998,-819.817871,0,0,0,100,
11920,enchu,-561.405762,657.255066,-828.498413,0,0,0,100,
11921,smallCube,-560.682373,49.752468,2080.210938,0,0,0,100,
11922,orangeCube,-560.682373,76.431557,2350.031738,0,0,0,100,
11923,hankyu,-560.682373,88.714554,-2233.301514,0,0,0,100,
11924,hanen,-560.682373,169.981827,2173.527100,0,0,0,100,
11925,hanen,-560.682373,180.433167,-2139.985840,0,0,0,100,
11926,hankyu,-560.682373,205.339157,2219.099854,0,0,0,100,
11927,hankyu,-560.682373,205.339157,2235.014160,0,0,0,100,
11928,smallCube,-560.682373,221.452301,-80.523819,0,0,0,100,
11929,hankyu,-560.682373,387.971313,-264.985687,0,0,0,100,
11930,orangeCube,-560.682373,431.782959,-334.430084,0,0,0,100,
11931,enchu,-560.682373,465.591522,-1886.079590,0,0,0,100,
11932,ghost,-560.682373,478.562500,-427.746094,0,0,0,100,
11933,enchu,-560.682373,489.337036,-1862.207886,0,0,0,100,
11934,ghost,-560.682373,496.335052,-473.318970,0,0,0,100,
11935,orangeCube,-560.682373,511.024292,-1392.011230,0,0,0,100,
11936,orangeCube,-560.682373,512.279358,-1376.096924,0,0,0,100,
11937,cube,-560.682373,521.683960,-542.763428,0,0,0,100,
11938,orangeCube,-560.682373,525.854004,-1330.523926,0,0,0,100,
11939,cube,-560.682373,527.644348,-558.677795,0,0,0,100,
11940,cube,-560.682373,550.736755,-1507.028564,0,0,0,100,
11941,sphere,-560.682373,557.622742,-628.122314,0,0,0,100,
11942,sphere,-560.682373,598.313232,-1600.344604,0,0,0,100,
11943,enban,-560.682373,616.954285,-743.139526,0,0,0,100,
11944,enban,-560.682373,629.376709,-767.011108,0,0,0,100,
11945,smallCube,-560.682373,654.702271,-1052.746094,0,0,0,100,
